SessionId,SessionDate,SessionStartTime,SessionEndTime,SessionVenueId,NumberofBeds,Numberofconsultants,NumberofNurses,NumberInvited,NumberAttended,NumberofDonations,TotalBloodCollected
2067,2015-08-30,2015-08-30 09:00:00,2015-08-30 14:00:00,6,9,4,7,150,87,65,37
2068,2015-08-31,2015-08-31 09:00:00,2015-08-31 14:00:00,6,9,4,7,150,87,65,37
2069,2015-09-01,2015-09-01 09:00:00,2015-09-01 14:00:00,6,9,4,7,150,87,65,37
2070,2015-09-02,2015-09-02 09:00:00,2015-09-02 14:00:00,6,9,4,8,200,144,110,63
2071,2015-09-03,2015-09-03 09:00:00,2015-09-03 14:00:00,6,9,4,8,200,144,110,63
2072,2015-09-04,2015-09-04 09:00:00,2015-09-04 14:00:00,6,9,4,8,200,144,110,63
2073,2015-09-05,2015-09-05 09:00:00,2015-09-05 14:00:00,6,9,4,8,200,144,110,63
2074,2015-09-06,2015-09-06 09:00:00,2015-09-06 14:00:00,6,9,4,8,200,144,110,63
2075,2015-09-07,2015-09-07 09:00:00,2015-09-07 14:00:00,6,9,4,8,200,144,110,63
2076,2015-09-08,2015-09-08 09:00:00,2015-09-08 14:00:00,6,9,4,8,200,144,110,63
2077,2015-09-09,2015-09-09 09:00:00,2015-09-09 14:00:00,6,9,4,8,200,144,110,63
2078,2015-09-10,2015-09-10 09:00:00,2015-09-10 14:00:00,6,9,4,8,200,144,110,63
2079,2015-09-11,2015-09-11 09:00:00,2015-09-11 14:00:00,6,9,4,8,200,144,110,63
2080,2015-09-12,2015-09-12 09:00:00,2015-09-12 14:00:00,6,9,4,8,200,144,110,63
2081,2015-09-13,2015-09-13 09:00:00,2015-09-13 14:00:00,6,9,4,8,200,144,110,63
2082,2015-09-14,2015-09-14 09:00:00,2015-09-14 14:00:00,6,9,4,8,200,144,110,63
2083,2015-09-15,2015-09-15 09:00:00,2015-09-15 14:00:00,6,9,4,8,200,144,110,63
2084,2015-09-16,2015-09-16 09:00:00,2015-09-16 14:00:00,6,9,4,8,200,144,110,63
2085,2015-09-17,2015-09-17 09:00:00,2015-09-17 14:00:00,6,9,4,8,200,144,110,63
2086,2015-09-18,2015-09-18 09:00:00,2015-09-18 14:00:00,6,9,4,8,200,144,110,63
2087,2015-09-19,2015-09-19 09:00:00,2015-09-19 14:00:00,6,9,4,8,200,144,110,63
2088,2015-09-20,2015-09-20 09:00:00,2015-09-20 14:00:00,6,9,4,8,200,144,110,63
2089,2015-09-21,2015-09-21 09:00:00,2015-09-21 14:00:00,6,9,4,8,200,144,110,63
2090,2015-09-22,2015-09-22 09:00:00,2015-09-22 14:00:00,6,9,4,8,200,144,110,63
2091,2015-09-23,2015-09-23 09:00:00,2015-09-23 14:00:00,6,9,4,8,200,144,110,63
2092,2015-09-24,2015-09-24 09:00:00,2015-09-24 14:00:00,6,9,4,8,200,144,110,63
2093,2015-09-25,2015-09-25 09:00:00,2015-09-25 14:00:00,6,9,4,8,200,144,110,63
2094,2015-09-26,2015-09-26 09:00:00,2015-09-26 14:00:00,6,9,4,8,200,144,110,63
2095,2015-09-27,2015-09-27 09:00:00,2015-09-27 14:00:00,6,9,4,8,200,144,110,63
2096,2015-09-28,2015-09-28 09:00:00,2015-09-28 14:00:00,6,9,4,8,200,144,110,63
2097,2015-09-29,2015-09-29 09:00:00,2015-09-29 14:00:00,6,9,4,8,200,144,110,63
2098,2015-09-30,2015-09-30 09:00:00,2015-09-30 14:00:00,6,9,4,8,200,144,110,63
2099,2015-10-01,2015-10-01 09:00:00,2015-10-01 14:00:00,6,9,4,8,200,144,110,63
2100,2015-10-02,2015-10-02 09:00:00,2015-10-02 14:00:00,6,9,4,8,200,144,110,63
2101,2015-10-03,2015-10-03 09:00:00,2015-10-03 14:00:00,6,9,4,8,200,144,110,63
2102,2015-10-04,2015-10-04 09:00:00,2015-10-04 14:00:00,6,9,4,8,200,144,110,63
2103,2015-10-05,2015-10-05 09:00:00,2015-10-05 14:00:00,6,9,4,8,200,144,110,63
2104,2015-10-06,2015-10-06 09:00:00,2015-10-06 14:00:00,6,9,4,8,200,144,110,63
2105,2015-10-07,2015-10-07 09:00:00,2015-10-07 14:00:00,6,9,4,8,200,144,110,63
2106,2015-10-08,2015-10-08 09:00:00,2015-10-08 14:00:00,6,9,4,8,200,144,110,63
2107,2015-10-09,2015-10-09 09:00:00,2015-10-09 14:00:00,6,9,4,8,200,144,110,63
2108,2015-10-10,2015-10-10 09:00:00,2015-10-10 14:00:00,6,9,4,8,200,144,110,63
2109,2015-10-11,2015-10-11 09:00:00,2015-10-11 14:00:00,6,9,4,8,200,144,110,63
2110,2015-10-12,2015-10-12 09:00:00,2015-10-12 14:00:00,6,9,4,8,200,144,110,63
2111,2015-10-13,2015-10-13 09:00:00,2015-10-13 14:00:00,6,9,4,8,200,144,110,63
2112,2015-10-14,2015-10-14 09:00:00,2015-10-14 14:00:00,6,9,4,8,200,144,110,63
2113,2015-10-15,2015-10-15 09:00:00,2015-10-15 14:00:00,6,9,4,8,200,144,110,63
2114,2015-10-16,2015-10-16 09:00:00,2015-10-16 14:00:00,6,9,4,8,200,144,110,63
2115,2015-10-17,2015-10-17 09:00:00,2015-10-17 14:00:00,6,9,4,8,200,144,110,63
2116,2015-10-18,2015-10-18 09:00:00,2015-10-18 14:00:00,6,9,4,8,200,144,110,63
2117,2015-10-19,2015-10-19 09:00:00,2015-10-19 14:00:00,6,9,4,8,200,144,110,63
2118,2015-10-20,2015-10-20 09:00:00,2015-10-20 14:00:00,6,9,4,8,200,144,110,63
2119,2015-10-21,2015-10-21 09:00:00,2015-10-21 14:00:00,6,9,4,8,200,144,110,63
2120,2015-10-22,2015-10-22 09:00:00,2015-10-22 14:00:00,6,9,4,8,200,144,110,63
2121,2015-10-23,2015-10-23 09:00:00,2015-10-23 14:00:00,6,9,4,8,200,144,110,63
2122,2015-10-24,2015-10-24 09:00:00,2015-10-24 14:00:00,6,9,4,8,200,144,110,63
2123,2015-10-25,2015-10-25 09:00:00,2015-10-25 14:00:00,6,9,4,8,200,144,110,63
2124,2015-10-26,2015-10-26 09:00:00,2015-10-26 14:00:00,6,9,4,8,200,144,110,63
2125,2015-10-27,2015-10-27 09:00:00,2015-10-27 14:00:00,6,9,4,8,200,144,110,63
2126,2015-10-28,2015-10-28 09:00:00,2015-10-28 14:00:00,6,9,4,8,200,144,110,63
2127,2015-10-29,2015-10-29 09:00:00,2015-10-29 14:00:00,6,9,4,8,200,144,110,63
2128,2015-10-30,2015-10-30 09:00:00,2015-10-30 14:00:00,6,9,4,8,200,144,110,63
2129,2015-10-31,2015-10-31 09:00:00,2015-10-31 14:00:00,6,9,4,8,200,144,110,63
2130,2015-11-01,2015-11-01 09:00:00,2015-11-01 14:00:00,6,9,4,8,200,144,110,63
2131,2015-11-02,2015-11-02 09:00:00,2015-11-02 14:00:00,6,9,4,8,200,144,110,63
2132,2015-11-03,2015-11-03 09:00:00,2015-11-03 14:00:00,6,9,4,8,200,144,110,63
2133,2015-11-04,2015-11-04 09:00:00,2015-11-04 14:00:00,6,9,4,8,200,144,110,63
2134,2015-11-05,2015-11-05 09:00:00,2015-11-05 14:00:00,6,9,4,8,200,144,110,63
2135,2015-11-06,2015-11-06 09:00:00,2015-11-06 14:00:00,6,9,4,8,200,144,110,63
2136,2015-11-07,2015-11-07 09:00:00,2015-11-07 14:00:00,6,9,4,8,200,144,110,63
2137,2015-11-08,2015-11-08 09:00:00,2015-11-08 14:00:00,6,9,4,8,200,144,110,63
2138,2015-11-09,2015-11-09 09:00:00,2015-11-09 14:00:00,6,9,4,8,200,144,110,63
2139,2015-11-10,2015-11-10 09:00:00,2015-11-10 14:00:00,6,9,4,8,200,144,110,63
2140,2015-11-11,2015-11-11 09:00:00,2015-11-11 14:00:00,6,9,4,8,200,144,110,63
2141,2015-11-12,2015-11-12 09:00:00,2015-11-12 14:00:00,6,9,4,8,200,144,110,63
2142,2015-11-13,2015-11-13 09:00:00,2015-11-13 14:00:00,6,9,4,8,200,144,110,63
2143,2015-11-14,2015-11-14 09:00:00,2015-11-14 14:00:00,6,9,4,8,200,144,110,63
2144,2015-11-15,2015-11-15 09:00:00,2015-11-15 14:00:00,6,9,4,8,200,144,110,63
2145,2015-11-16,2015-11-16 09:00:00,2015-11-16 14:00:00,6,9,4,8,200,144,110,63
2146,2015-11-17,2015-11-17 09:00:00,2015-11-17 14:00:00,6,9,4,8,200,144,110,63
2147,2015-11-18,2015-11-18 09:00:00,2015-11-18 14:00:00,6,9,4,8,200,144,110,63
2148,2015-11-19,2015-11-19 09:00:00,2015-11-19 14:00:00,6,9,4,8,200,144,110,63
2149,2015-11-20,2015-11-20 09:00:00,2015-11-20 14:00:00,6,9,4,8,200,144,110,63
2150,2015-11-21,2015-11-21 09:00:00,2015-11-21 14:00:00,6,9,4,8,200,144,110,63
2151,2015-11-22,2015-11-22 09:00:00,2015-11-22 14:00:00,6,9,4,8,200,144,110,63
2152,2015-11-23,2015-11-23 09:00:00,2015-11-23 14:00:00,6,9,4,8,200,144,110,63
2153,2015-11-24,2015-11-24 09:00:00,2015-11-24 14:00:00,6,9,4,8,200,144,110,63
2154,2015-11-25,2015-11-25 09:00:00,2015-11-25 14:00:00,6,9,4,8,200,144,110,63
2155,2015-11-26,2015-11-26 09:00:00,2015-11-26 14:00:00,6,9,4,8,200,144,110,63
2156,2015-11-27,2015-11-27 09:00:00,2015-11-27 14:00:00,6,9,4,8,200,144,110,63
2157,2015-11-28,2015-11-28 09:00:00,2015-11-28 14:00:00,6,9,4,8,200,144,110,63
2158,2015-11-29,2015-11-29 09:00:00,2015-11-29 14:00:00,6,9,4,8,200,144,110,63
2159,2015-11-30,2015-11-30 09:00:00,2015-11-30 14:00:00,6,9,4,8,200,144,110,63
2160,2015-12-01,2015-12-01 09:00:00,2015-12-01 14:00:00,6,9,4,8,200,144,110,63
2161,2015-12-02,2015-12-02 09:00:00,2015-12-02 14:00:00,6,9,3,7,150,87,65,37
2162,2015-12-03,2015-12-03 09:00:00,2015-12-03 14:00:00,6,9,3,7,150,87,65,37
2163,2015-12-04,2015-12-04 09:00:00,2015-12-04 14:00:00,6,9,3,7,150,87,65,37
2164,2015-12-05,2015-12-05 09:00:00,2015-12-05 14:00:00,6,9,3,7,150,87,65,37
2165,2015-12-06,2015-12-06 09:00:00,2015-12-06 14:00:00,6,9,3,7,150,83,62,35
2166,2015-12-07,2015-12-07 09:00:00,2015-12-07 14:00:00,6,9,3,7,150,83,62,35
2167,2015-12-08,2015-12-08 09:00:00,2015-12-08 14:00:00,6,9,3,7,150,76,56,32
2168,2015-12-09,2015-12-09 09:00:00,2015-12-09 14:00:00,6,9,3,7,150,84,62,35
2169,2015-12-10,2015-12-10 09:00:00,2015-12-10 14:00:00,6,9,3,7,150,99,74,42
2170,2015-12-11,2015-12-11 09:00:00,2015-12-11 14:00:00,6,9,3,7,150,87,65,37
2171,2015-12-12,2015-12-12 09:00:00,2015-12-12 14:00:00,6,9,3,7,150,87,65,37
2172,2015-12-13,2015-12-13 09:00:00,2015-12-13 14:00:00,6,9,3,7,150,87,65,37
2173,2015-12-14,2015-12-14 09:00:00,2015-12-14 14:00:00,6,9,3,7,150,87,65,37
2174,2015-12-15,2015-12-15 12:00:00,2015-12-15 17:00:00,6,9,3,7,150,87,65,37
2175,2015-12-16,2015-12-16 12:00:00,2015-12-16 17:00:00,6,9,3,7,150,87,65,37
2176,2015-12-17,2015-12-17 12:00:00,2015-12-17 17:00:00,6,9,3,7,150,87,65,37
2177,2015-12-18,2015-12-18 12:00:00,2015-12-18 17:00:00,6,9,3,7,150,87,65,37
2178,2015-12-19,2015-12-19 12:00:00,2015-12-19 17:00:00,6,9,3,7,150,72,53,30
2179,2015-12-20,2015-12-20 12:00:00,2015-12-20 17:00:00,6,9,3,7,150,65,47,27
2180,2015-12-21,2015-12-21 12:00:00,2015-12-21 17:00:00,6,9,3,7,150,44,30,17
2181,2015-12-22,2015-12-22 12:00:00,2015-12-22 17:00:00,6,9,3,7,150,34,22,13
2182,2015-12-23,2015-12-23 12:00:00,2015-12-23 17:00:00,6,9,3,7,150,25,15,9
2183,2015-12-24,2015-12-24 12:00:00,2015-12-24 17:00:00,6,9,0,0,0,0,0,0
2184,2015-12-25,2015-12-25 12:00:00,2015-12-25 17:00:00,6,9,0,0,0,0,0,0
2185,2015-12-26,2015-12-26 12:00:00,2015-12-26 17:00:00,6,9,0,0,0,0,0,0
2186,2015-12-27,2015-12-27 12:00:00,2015-12-27 17:00:00,6,9,4,8,80,42,29,17
2187,2015-12-28,2015-12-28 12:00:00,2015-12-28 17:00:00,6,9,4,8,80,11,4,2
2188,2015-12-29,2015-12-29 12:00:00,2015-12-29 17:00:00,6,9,4,8,80,23,14,8
2189,2015-12-30,2015-12-30 12:00:00,2015-12-30 17:00:00,6,9,4,8,80,35,23,13
2190,2015-12-31,2015-12-31 12:00:00,2015-12-31 17:00:00,6,9,0,0,0,0,0,0
2191,2015-01-01,2015-01-01 09:00:00,2015-01-01 14:00:00,7,3,0,0,0,0,0,0
2192,2015-01-02,2015-01-02 09:00:00,2015-01-02 14:00:00,7,3,2,4,45,23,14,8
2193,2015-01-03,2015-01-03 09:00:00,2015-01-03 14:00:00,7,3,2,4,45,23,14,8
2194,2015-01-04,2015-01-04 09:00:00,2015-01-04 14:00:00,7,3,2,4,45,23,14,8
2195,2015-01-05,2015-01-05 09:00:00,2015-01-05 14:00:00,7,3,2,4,45,23,14,8
2196,2015-01-06,2015-01-06 09:00:00,2015-01-06 14:00:00,7,3,2,4,45,23,14,8
2197,2015-01-07,2015-01-07 09:00:00,2015-01-07 14:00:00,7,3,2,4,45,23,14,8
2198,2015-01-08,2015-01-08 09:00:00,2015-01-08 14:00:00,7,3,2,4,45,23,14,8
2199,2015-01-09,2015-01-09 09:00:00,2015-01-09 14:00:00,7,3,2,4,45,23,14,8
2200,2015-01-10,2015-01-10 09:00:00,2015-01-10 14:00:00,7,3,2,4,45,23,14,8
2201,2015-01-11,2015-01-11 09:00:00,2015-01-11 14:00:00,7,3,2,4,45,23,14,8
2202,2015-01-12,2015-01-12 09:00:00,2015-01-12 14:00:00,7,3,2,4,45,23,14,8
2203,2015-01-13,2015-01-13 09:00:00,2015-01-13 14:00:00,7,3,2,4,45,23,14,8
2204,2015-01-14,2015-01-14 09:00:00,2015-01-14 14:00:00,7,3,2,4,45,23,14,8
2205,2015-01-15,2015-01-15 09:00:00,2015-01-15 14:00:00,7,3,2,4,45,23,14,8
2206,2015-01-16,2015-01-16 09:00:00,2015-01-16 14:00:00,7,3,2,4,45,23,14,8
2207,2015-01-17,2015-01-17 09:00:00,2015-01-17 14:00:00,7,3,2,4,45,23,14,8
2208,2015-01-18,2015-01-18 09:00:00,2015-01-18 14:00:00,7,3,2,4,45,23,14,8
2209,2015-01-19,2015-01-19 09:00:00,2015-01-19 14:00:00,7,3,2,4,45,23,14,8
2210,2015-01-20,2015-01-20 09:00:00,2015-01-20 14:00:00,7,3,2,4,45,23,14,8
2211,2015-01-21,2015-01-21 09:00:00,2015-01-21 14:00:00,7,3,2,4,45,23,14,8
2212,2015-01-22,2015-01-22 09:00:00,2015-01-22 14:00:00,7,3,2,4,45,23,14,8
2213,2015-01-23,2015-01-23 09:00:00,2015-01-23 14:00:00,7,3,2,4,45,23,14,8
2214,2015-01-24,2015-01-24 09:00:00,2015-01-24 14:00:00,7,3,2,4,45,23,14,8
2215,2015-01-25,2015-01-25 09:00:00,2015-01-25 14:00:00,7,3,2,4,45,23,14,8
2216,2015-01-26,2015-01-26 09:00:00,2015-01-26 14:00:00,7,3,2,4,45,23,14,8
2217,2015-01-27,2015-01-27 09:00:00,2015-01-27 14:00:00,7,3,2,4,45,23,14,8
2218,2015-01-28,2015-01-28 09:00:00,2015-01-28 14:00:00,7,3,2,4,45,23,14,8
2219,2015-01-29,2015-01-29 09:00:00,2015-01-29 14:00:00,7,3,2,4,45,23,14,8
2220,2015-01-30,2015-01-30 09:00:00,2015-01-30 14:00:00,7,3,2,4,45,23,14,8
2221,2015-01-31,2015-01-31 09:00:00,2015-01-31 14:00:00,7,3,2,4,45,23,14,8
2222,2015-02-01,2015-02-01 09:00:00,2015-02-01 14:00:00,7,3,2,4,45,23,14,8
2223,2015-02-02,2015-02-02 09:00:00,2015-02-02 14:00:00,7,3,2,4,45,23,14,8
2224,2015-02-03,2015-02-03 09:00:00,2015-02-03 14:00:00,7,3,2,4,45,23,14,8
2225,2015-02-04,2015-02-04 09:00:00,2015-02-04 14:00:00,7,3,2,4,45,23,14,8
2226,2015-02-05,2015-02-05 09:00:00,2015-02-05 14:00:00,7,3,2,4,45,23,14,8
2227,2015-02-06,2015-02-06 09:00:00,2015-02-06 14:00:00,7,3,2,4,45,23,14,8
2228,2015-02-07,2015-02-07 09:00:00,2015-02-07 14:00:00,7,3,2,4,45,23,14,8
2229,2015-02-08,2015-02-08 09:00:00,2015-02-08 14:00:00,7,3,2,4,45,23,14,8
2230,2015-02-09,2015-02-09 09:00:00,2015-02-09 14:00:00,7,3,2,4,45,23,14,8
2231,2015-02-10,2015-02-10 09:00:00,2015-02-10 14:00:00,7,3,2,4,45,23,14,8
2232,2015-02-11,2015-02-11 09:00:00,2015-02-11 14:00:00,7,3,2,4,45,23,14,8
2233,2015-02-12,2015-02-12 09:00:00,2015-02-12 14:00:00,7,3,2,4,45,23,14,8
2234,2015-02-13,2015-02-13 09:00:00,2015-02-13 14:00:00,7,3,2,4,45,23,14,8
2235,2015-02-14,2015-02-14 09:00:00,2015-02-14 14:00:00,7,3,2,4,45,23,14,8
2236,2015-02-15,2015-02-15 09:00:00,2015-02-15 14:00:00,7,3,2,4,45,23,14,8
2237,2015-02-16,2015-02-16 09:00:00,2015-02-16 14:00:00,7,3,2,4,45,23,14,8
2238,2015-02-17,2015-02-17 09:00:00,2015-02-17 14:00:00,7,3,2,4,45,23,14,8
2239,2015-02-18,2015-02-18 09:00:00,2015-02-18 14:00:00,7,3,2,4,45,23,14,8
2240,2015-02-19,2015-02-19 09:00:00,2015-02-19 14:00:00,7,3,2,4,45,23,14,8
2241,2015-02-20,2015-02-20 09:00:00,2015-02-20 14:00:00,7,3,2,4,45,23,14,8
2242,2015-02-21,2015-02-21 09:00:00,2015-02-21 14:00:00,7,3,2,4,45,23,14,8
2243,2015-02-22,2015-02-22 09:00:00,2015-02-22 14:00:00,7,3,2,4,45,23,14,8
2244,2015-02-23,2015-02-23 09:00:00,2015-02-23 14:00:00,7,3,2,4,45,23,14,8
2245,2015-02-24,2015-02-24 09:00:00,2015-02-24 14:00:00,7,3,2,4,45,23,14,8
2246,2015-02-25,2015-02-25 09:00:00,2015-02-25 14:00:00,7,3,2,4,45,55,39,22
2247,2015-02-26,2015-02-26 09:00:00,2015-02-26 14:00:00,7,3,2,4,45,23,14,8
2248,2015-02-27,2015-02-27 09:00:00,2015-02-27 14:00:00,7,3,2,4,45,23,14,8
2249,2015-02-28,2015-02-28 09:00:00,2015-02-28 14:00:00,7,3,2,4,45,9,2,1
2250,2015-03-01,2015-03-01 09:00:00,2015-03-01 14:00:00,7,3,2,4,45,23,14,8
2251,2015-03-02,2015-03-02 09:00:00,2015-03-02 14:00:00,7,3,2,4,45,23,14,8
2252,2015-03-03,2015-03-03 09:00:00,2015-03-03 14:00:00,7,3,2,4,45,23,14,8
2253,2015-03-04,2015-03-04 09:00:00,2015-03-04 14:00:00,7,3,2,4,45,23,14,8
2254,2015-03-05,2015-03-05 09:00:00,2015-03-05 14:00:00,7,3,2,4,45,23,14,8
2255,2015-03-06,2015-03-06 09:00:00,2015-03-06 14:00:00,7,3,2,4,45,23,14,8
2256,2015-03-07,2015-03-07 09:00:00,2015-03-07 14:00:00,7,3,2,4,45,6,0,0
2257,2015-03-08,2015-03-08 09:00:00,2015-03-08 14:00:00,7,3,2,4,45,23,14,8
2258,2015-03-09,2015-03-09 09:00:00,2015-03-09 14:00:00,7,3,2,4,45,9,2,1
2259,2015-03-10,2015-03-10 09:00:00,2015-03-10 14:00:00,7,3,2,4,45,23,14,8
2260,2015-03-11,2015-03-11 09:00:00,2015-03-11 14:00:00,7,3,2,4,45,23,14,8
2261,2015-03-12,2015-03-12 09:00:00,2015-03-12 14:00:00,7,3,2,4,45,18,10,6
2262,2015-03-13,2015-03-13 09:00:00,2015-03-13 14:00:00,7,3,2,4,45,23,14,8
2263,2015-03-14,2015-03-14 09:00:00,2015-03-14 14:00:00,7,3,2,4,45,23,14,8
2264,2015-03-15,2015-03-15 09:00:00,2015-03-15 14:00:00,7,3,2,4,45,23,14,8
2265,2015-03-16,2015-03-16 09:00:00,2015-03-16 14:00:00,7,3,2,4,45,23,14,8
2266,2015-03-17,2015-03-17 09:00:00,2015-03-17 14:00:00,7,3,2,4,45,23,14,8
2267,2015-03-18,2015-03-18 09:00:00,2015-03-18 14:00:00,7,3,2,4,45,23,14,8
2268,2015-03-19,2015-03-19 09:00:00,2015-03-19 14:00:00,7,3,2,4,45,23,14,8
2269,2015-03-20,2015-03-20 09:00:00,2015-03-20 14:00:00,7,3,2,4,45,23,14,8
2270,2015-03-21,2015-03-21 09:00:00,2015-03-21 14:00:00,7,3,2,4,45,18,10,6
2271,2015-03-22,2015-03-22 09:00:00,2015-03-22 14:00:00,7,3,2,4,45,23,14,8
2272,2015-03-23,2015-03-23 09:00:00,2015-03-23 14:00:00,7,3,2,4,45,23,14,8
2273,2015-03-24,2015-03-24 09:00:00,2015-03-24 14:00:00,7,3,2,4,45,11,4,2
2274,2015-03-25,2015-03-25 09:00:00,2015-03-25 14:00:00,7,3,2,4,45,23,14,8
2275,2015-03-26,2015-03-26 09:00:00,2015-03-26 14:00:00,7,3,2,4,45,23,14,8
2276,2015-03-27,2015-03-27 09:00:00,2015-03-27 14:00:00,7,3,2,4,45,23,14,8
2277,2015-03-28,2015-03-28 09:00:00,2015-03-28 14:00:00,7,3,2,4,45,23,14,8
2278,2015-03-29,2015-03-29 09:00:00,2015-03-29 14:00:00,7,3,2,4,45,23,14,8
2279,2015-03-30,2015-03-30 09:00:00,2015-03-30 14:00:00,7,3,2,4,45,23,14,8
2280,2015-03-31,2015-03-31 09:00:00,2015-03-31 14:00:00,7,3,2,4,45,23,14,8
2281,2015-04-01,2015-04-01 09:00:00,2015-04-01 14:00:00,7,3,2,4,45,23,14,8
2282,2015-04-02,2015-04-02 09:00:00,2015-04-02 14:00:00,7,3,2,4,45,23,14,8
2283,2015-04-03,2015-04-03 09:00:00,2015-04-03 14:00:00,7,3,2,4,45,23,14,8
2284,2015-04-04,2015-04-04 09:00:00,2015-04-04 14:00:00,7,3,2,4,45,23,14,8
2285,2015-04-05,2015-04-05 09:00:00,2015-04-05 14:00:00,7,3,2,4,45,23,14,8
2286,2015-04-06,2015-04-06 09:00:00,2015-04-06 14:00:00,7,3,2,4,45,23,14,8
2287,2015-04-07,2015-04-07 09:00:00,2015-04-07 14:00:00,7,3,2,4,45,23,14,8
2288,2015-04-08,2015-04-08 09:00:00,2015-04-08 14:00:00,7,3,2,4,45,23,14,8
2289,2015-04-09,2015-04-09 09:00:00,2015-04-09 14:00:00,7,3,2,4,45,23,14,8
2290,2015-04-10,2015-04-10 09:00:00,2015-04-10 14:00:00,7,3,2,4,45,23,14,8
2291,2015-04-11,2015-04-11 09:00:00,2015-04-11 14:00:00,7,3,2,4,45,23,14,8
2292,2015-04-12,2015-04-12 09:00:00,2015-04-12 14:00:00,7,3,2,4,45,23,14,8
2293,2015-04-13,2015-04-13 09:00:00,2015-04-13 14:00:00,7,3,2,4,45,23,14,8
2294,2015-04-14,2015-04-14 09:00:00,2015-04-14 14:00:00,7,3,2,4,45,23,14,8
2295,2015-04-15,2015-04-15 09:00:00,2015-04-15 14:00:00,7,3,2,4,45,23,14,8
2296,2015-04-16,2015-04-16 09:00:00,2015-04-16 14:00:00,7,3,2,4,45,23,14,8
2297,2015-04-17,2015-04-17 09:00:00,2015-04-17 14:00:00,7,3,2,4,45,23,14,8
2298,2015-04-18,2015-04-18 09:00:00,2015-04-18 14:00:00,7,3,2,4,45,23,14,8
2299,2015-04-19,2015-04-19 09:00:00,2015-04-19 14:00:00,7,3,2,4,45,23,14,8
2300,2015-04-20,2015-04-20 09:00:00,2015-04-20 14:00:00,7,3,2,4,45,23,14,8
2301,2015-04-21,2015-04-21 09:00:00,2015-04-21 14:00:00,7,3,2,4,45,23,14,8
2302,2015-04-22,2015-04-22 09:00:00,2015-04-22 14:00:00,7,3,2,4,45,23,14,8
2303,2015-04-23,2015-04-23 09:00:00,2015-04-23 14:00:00,7,3,2,4,45,23,14,8
2304,2015-04-24,2015-04-24 09:00:00,2015-04-24 14:00:00,7,3,2,4,45,23,14,8
2305,2015-04-25,2015-04-25 09:00:00,2015-04-25 14:00:00,7,3,2,4,45,23,14,8
2306,2015-04-26,2015-04-26 09:00:00,2015-04-26 14:00:00,7,3,2,4,45,23,14,8
2307,2015-04-27,2015-04-27 09:00:00,2015-04-27 14:00:00,7,3,2,4,45,23,14,8
2308,2015-04-28,2015-04-28 09:00:00,2015-04-28 14:00:00,7,3,2,4,45,23,14,8
2309,2015-04-29,2015-04-29 09:00:00,2015-04-29 14:00:00,7,3,2,4,45,23,14,8
2310,2015-04-30,2015-04-30 09:00:00,2015-04-30 14:00:00,7,3,2,4,45,23,14,8
2311,2015-05-01,2015-05-01 09:00:00,2015-05-01 14:00:00,7,3,2,4,45,23,14,8
2312,2015-05-02,2015-05-02 09:00:00,2015-05-02 14:00:00,7,3,2,4,45,23,14,8
2313,2015-05-03,2015-05-03 09:00:00,2015-05-03 14:00:00,7,3,2,4,45,23,14,8
2314,2015-05-04,2015-05-04 09:00:00,2015-05-04 14:00:00,7,3,2,4,45,23,14,8
2315,2015-05-05,2015-05-05 09:00:00,2015-05-05 14:00:00,7,3,2,4,45,23,14,8
2316,2015-05-06,2015-05-06 09:00:00,2015-05-06 14:00:00,7,3,2,4,45,23,14,8
2317,2015-05-07,2015-05-07 09:00:00,2015-05-07 14:00:00,7,3,2,4,45,23,14,8
2318,2015-05-08,2015-05-08 09:00:00,2015-05-08 14:00:00,7,3,2,4,45,23,14,8
2319,2015-05-09,2015-05-09 09:00:00,2015-05-09 14:00:00,7,3,2,4,45,23,14,8
2320,2015-05-10,2015-05-10 09:00:00,2015-05-10 14:00:00,7,3,2,4,45,23,14,8
2321,2015-05-11,2015-05-11 09:00:00,2015-05-11 14:00:00,7,3,2,4,45,23,14,8
2322,2015-05-12,2015-05-12 09:00:00,2015-05-12 14:00:00,7,3,2,4,45,23,14,8
2323,2015-05-13,2015-05-13 09:00:00,2015-05-13 14:00:00,7,3,2,4,45,23,14,8
2324,2015-05-14,2015-05-14 09:00:00,2015-05-14 14:00:00,7,3,2,4,45,23,14,8
2325,2015-05-15,2015-05-15 09:00:00,2015-05-15 14:00:00,7,3,2,4,45,23,14,8
2326,2015-05-16,2015-05-16 09:00:00,2015-05-16 14:00:00,7,3,2,4,45,23,14,8
2327,2015-05-17,2015-05-17 09:00:00,2015-05-17 14:00:00,7,3,2,4,45,23,14,8
2328,2015-05-18,2015-05-18 09:00:00,2015-05-18 14:00:00,7,3,2,4,45,23,14,8
2329,2015-05-19,2015-05-19 09:00:00,2015-05-19 14:00:00,7,3,2,4,45,23,14,8
2330,2015-05-20,2015-05-20 09:00:00,2015-05-20 14:00:00,7,3,2,4,45,23,14,8
2331,2015-05-21,2015-05-21 09:00:00,2015-05-21 14:00:00,7,3,2,4,45,23,14,8
2332,2015-05-22,2015-05-22 09:00:00,2015-05-22 14:00:00,7,3,2,4,45,23,14,8
2333,2015-05-23,2015-05-23 09:00:00,2015-05-23 14:00:00,7,3,2,4,45,23,14,8
