SessionDate,NumberInvited,NumberAttended,Numberof Donations,TotalBloodCollected,VenueLong,VenueLat,SurfaceTemperatureCelsius,RelativeHumidityPercent,SurfaceAirpressureKiloPascals,CloudCoveragePercent,ApparentTemperatureCelsius,WindSpeedKph,PrecipitationPreviousHourCentimeters,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph
2015-07-19,30,12,5,3,-1.5197,52.4068,12.9,79,100.5,91,12.9,2.2,0,12.9,0,37.2
2016-11-25,30,12,5,3,-0.0558,51.5176,3.3,86,101.9,0,-0.4,15.3,0,3.3,0,29.3
2017-03-04,30,12,5,3,-2.5879,51.4545,11,91,101.4,94,11,29.8,0,11,0,37.7
2016-01-07,50,23,14,8,-0.0881,51.5413,9.7,73,102.7,11,6.7,23.1,0,9.7,0,45.6
2017-04-08,115,78,58,33,-0.0881,51.5413,13,54,101.3,81,13,20.7,0,13,0,44.2
2017-04-08,115,78,58,33,-0.0881,51.5413,13.5,50,101.2,1,13.5,20.1,0,13.5,0,42.9
2015-12-25,0,0,0,0,-2.2426,53.4808,10.6,84,99.9,97,10.6,23.2,0.00254,10.6,0,44.5
2015-12-25,0,0,0,0,-2.2426,53.4808,11,86,99.9,100,11,21.4,0.00254,11,0,40.9
2015-01-15,35,20,11,6,-2.5879,51.4545,15.2,86,101.8,100,15.2,16.8,0,15.2,0,21.5
2015-01-15,35,20,11,6,-2.5879,51.4545,15.2,84,101.8,100,15.2,17,0,15.2,0,22.6
2015-09-03,25,12,5,3,-0.0881,51.5413,21,55,100,94,21,17.5,0,21,0,38.4
2015-09-03,25,12,5,3,-0.0881,51.5413,20.6,55,100,94,20.6,16.9,0,20.6,0,36.6
2016-01-23,40,12,5,3,-1.8904,52.4862,5.3,83,100.7,0,1.8,17.2,0,5.3,0,63.5
2015-10-23,30,12,5,3,-1.5491,53.8008,14.4,95,98.1,100,14.4,23.3,0.045,14.4,0,52.6
2015-10-23,30,12,5,3,-1.5491,53.8008,14.5,95,98.1,97,14.5,24.5,0.069,14.5,0,58.8
2015-04-27,35,20,11,6,-3.1791,51.4816,11.9,93,100.6,100,11.9,27.3,0.03,11.9,0,34.1
2016-12-20,115,78,58,33,-2.5879,51.4545,13,89,101.2,99,13,31.3,0.013,13,0,39.6
2016-12-20,115,78,58,33,-2.5879,51.4545,13,92,101.1,99,13,32.5,0.085,13,0,41.2
2015-08-13,30,12,5,3,-1.5491,53.8008,12.5,64,99.4,42,12.5,7.1,0,12.5,0,32.3
2015-08-13,30,12,5,3,-1.5491,53.8008,12.5,67,99.4,65,12.5,6,0,12.5,0,28.2
2017-01-27,30,12,5,3,-0.0879,51.4992,5.2,87,100.8,98,2.1,14.8,0,5.2,0,28.9
2015-02-10,45,23,14,8,-1.5491,53.8008,5.8,73,99.6,98,2.4,17.5,0,5.8,0,44.9
2015-09-24,115,78,58,33,-1.5491,53.8008,22,85,99.2,97,22,7.1,0.132,22,0,77
2015-09-24,115,78,58,33,-1.5491,53.8008,21.7,85,99.1,98,21.7,6.9,0.078,21.7,0,78.1
2016-02-03,40,18,10,6,-1.8904,52.4862,18.4,79,99,94,18.4,10.7,0.00254,18.4,0,43
2016-02-03,40,18,10,6,-1.8904,52.4862,18,80,98.9,94,18,9.9,0,18,0,43.1
2017-01-04,30,12,5,3,-1.8904,52.4862,17.4,64,99.8,76,17.4,5.8,0,17.4,0,36.3
2017-01-04,30,12,5,3,-1.8904,52.4862,17.6,64,99.8,60,17.6,5.5,0,17.6,0,35.2
2015-08-31,115,78,58,33,-2.5879,51.4545,6.6,70,99.2,19,2.5,26.2,0,6.6,0,33.4
2015-09-08,82,67,49,28,-1.5197,52.4068,16.5,76,97.3,68,16.5,7.8,0.00254,16.5,0,40.2
2015-09-08,82,67,49,28,-1.5197,52.4068,16.2,79,97.3,68,16.2,10.5,0.00254,16.2,0,43.6
2016-06-28,45,23,14,8,-2.5879,51.4545,15.9,77,100.2,1,15.9,26.7,0,15.9,0,33.9
2016-06-28,45,23,14,8,-2.5879,51.4545,16.1,77,100.3,0,16.1,28.9,0,16.1,0,36.7
2016-08-25,18,20,11,6,-2.5879,51.4545,17.4,88,100.6,99,17.4,49.2,0.024,17.4,0,64
2016-08-25,18,20,11,6,-2.5879,51.4545,17.4,88,100.6,99,17.4,50.7,0.041,17.4,0,66
2017-01-01,82,67,49,28,-1.5491,53.8008,15,73,98.5,100,15,9.7,0.00254,15,0,36
2017-01-01,82,67,49,28,-1.5491,53.8008,14.8,76,98.5,100,14.8,7.4,0,14.8,0,37.6
2016-03-24,25,12,5,3,-2.5879,51.4545,12.6,62,102.3,5,12.6,31.9,0,12.6,0,40.2
2016-02-14,35,20,11,6,-3.1791,51.4816,9.9,82,99.5,100,5.1,56.7,0.156,9.9,0,74.4
2017-03-31,82,67,49,28,-2.2426,53.4808,5,86,98.1,69,0.8,23.1,0.00254,5,0,101
2016-03-07,40,22,13,7,-0.0881,51.5413,11.2,61,100.3,93,11.2,14.7,0,11.2,0,45.9
2016-03-07,40,22,13,7,-0.0881,51.5413,11.5,60,100.3,96,11.5,14.3,0.00254,11.5,0,44.7
2016-04-11,50,23,14,8,-2.5879,51.4545,7.6,86,101.5,100,3.5,29.1,0,7.6,0,37.3
2016-05-26,40,23,14,8,-1.5197,52.4068,2.8,96,99.4,100,-2.9,31.6,0.00254,2.8,0,52.2
2015-03-17,200,144,110,63,-1.5491,53.8008,2,86,97.5,94,-5.1,46,0.034,2,0.2,94.8
2016-07-22,115,78,58,33,-2.5879,51.4545,6,70,100.7,99,2.2,20.8,0,6,0,47.5
2016-06-20,82,99,74,42,-1.5491,53.8008,5.6,100,97.8,99,2.1,18.3,0.053,5.6,0,54.6
2016-06-20,82,99,74,42,-1.5491,53.8008,5.7,100,97.9,100,2,19.4,0.062,5.7,0,59.4
2016-05-29,82,89,66,38,-0.0881,51.5413,6.9,79,100.1,100,3.1,23.4,0.014,6.9,0,51.5
2016-02-22,45,9,2,1,-2.5879,51.4545,8.5,69,101.6,98,3.9,41.3,0,8.5,0,53.4
2015-06-01,30,12,5,3,-1.5491,53.8008,9.1,85,99.7,100,6.7,15.6,0,9.1,0,46.3
2015-06-01,30,12,5,3,-1.5491,53.8008,9.7,83,99.7,100,7.4,16.6,0,9.7,0,47
2015-08-23,45,24,14,8,-1.8904,52.4862,11.4,84,98.5,99,11.4,14.4,0.00254,11.4,0,39
2015-08-23,45,24,14,8,-1.8904,52.4862,11.6,82,98.6,99,11.6,14.4,0.00254,11.6,0,44.5
2016-05-06,25,12,5,3,-2.2426,53.4808,3.8,80,99.4,99,0.7,12.3,0,3.8,0,31.5
2015-12-01,40,23,14,8,-0.0879,51.4992,7.2,78,102.9,0,3.7,20.6,0,7.2,0,38.9
2016-11-06,45,23,14,8,-1.5491,53.8008,7.3,94,99.3,100,2.8,33.8,0.066,7.3,0,71
2017-02-15,115,78,58,33,-3.1791,51.4816,15.1,73,103,0,15.1,5.9,0,15.1,0,7.9
2017-02-15,115,78,58,33,-3.1791,51.4816,15.3,73,102.9,1,15.3,5.5,0,15.3,0,8.5
2015-05-15,35,20,11,6,-0.0881,51.5413,15.5,78,100.2,100,15.5,21.8,0,15.5,0,49.4
2015-05-15,35,20,11,6,-0.0881,51.5413,16.5,74,100.3,100,16.5,20.3,0,16.5,0,46.5
2016-11-04,115,78,58,33,-2.2426,53.4808,7.9,88,100.3,97,4.8,18.9,0.00254,7.9,0,34.4
2016-06-05,50,23,14,8,-1.5197,52.4068,15.7,65,98.8,85,15.7,17.3,0,15.7,0,35.4
2016-06-05,50,23,14,8,-1.5197,52.4068,15,68,98.7,100,15,18.9,0.00254,15,0,37.8
2015-09-02,45,23,14,8,-0.0879,51.4992,11.6,94,100.4,99,11.6,12.5,0.045,11.6,0,42
2015-09-02,45,23,14,8,-0.0879,51.4992,11.6,95,100.4,98,11.6,13.1,0.071,11.6,0,45
2015-06-30,30,12,5,3,-0.0879,51.4992,16.8,59,102.7,0,16.8,19.3,0,16.8,0,44.3
2015-06-30,30,12,5,3,-0.0879,51.4992,16.3,59,102.7,0,16.3,18.9,0,16.3,0,42.9
2016-11-11,200,144,110,63,-3.1791,51.4816,14.2,86,101.4,1,14.2,36.6,0.00254,14.2,0,46.7
2016-11-11,200,144,110,63,-3.1791,51.4816,14.2,84,101.5,30,14.2,37.1,0.00254,14.2,0,47.5
2015-12-06,30,12,5,3,-0.0881,51.5413,16.6,56,100.8,65,16.6,10.9,0,16.6,0,25.7
2015-12-06,30,12,5,3,-0.0881,51.5413,16.4,56,100.8,89,16.4,12.1,0,16.4,0,27.2
2015-01-26,40,23,14,8,-2.2426,53.4808,11.7,65,99,99,11.7,21.6,0,11.7,0,42.9
2015-01-26,40,23,14,8,-2.2426,53.4808,10.2,69,99,99,10.2,22.5,0,10.2,0,43.9
2016-03-27,115,78,58,33,-0.0881,51.5413,7.6,67,101.5,97,5.2,13.5,0,7.6,0,29.8
2016-03-27,115,78,58,33,-0.0881,51.5413,9,62,101.5,54,6.6,15.6,0,9,0,34.4
2015-04-12,45,23,14,8,-2.5879,51.4545,10.2,95,101.7,98,10.2,19.8,0.045,10.2,0,24.7
2015-04-12,45,23,14,8,-2.5879,51.4545,10.2,95,101.7,99,10.2,19.1,0.04,10.2,0,23.8
2017-05-12,30,12,5,3,0.1354,51.5154,10.9,96,100.7,100,10.9,3.7,0.017,10.9,0,27.5
2017-05-12,30,12,5,3,0.1354,51.5154,11.2,95,100.6,100,11.2,4.7,0,11.2,0,28.8
2017-07-08,82,67,49,28,-1.5197,52.4068,12.7,82,99.3,100,12.7,23,0.00254,12.7,0,53.2
2017-07-08,82,67,49,28,-1.5197,52.4068,14.1,77,99.3,97,14.1,21.9,0,14.1,0,52.6
2016-10-22,30,12,5,3,-2.2426,53.4808,12.4,95,99.5,100,12.4,16.5,0,12.4,0,52.8
2016-10-22,30,12,5,3,-2.2426,53.4808,12.9,93,99.6,98,12.9,16.2,0,12.9,0,52.1
2017-03-04,30,12,5,3,-2.5879,51.4545,10.9,91,101.4,100,10.9,30.5,0,10.9,0,38.7
2017-04-22,26,67,49,28,-1.5491,53.8008,10.7,90,98.8,98,10.7,36.3,0.015,10.7,0,85.9
2015-09-20,25,12,5,3,-1.8904,52.4862,6.6,75,99.3,98,4.2,11.5,0,6.6,0,23.4
2016-06-28,35,20,11,6,-1.8904,52.4862,17.6,74,99.3,83,17.6,13.8,0.056,17.6,0,56
2016-06-28,35,20,11,6,-1.8904,52.4862,17.9,74,99.3,49,17.9,12.9,0.063,17.9,0,63.8
2015-07-26,35,20,11,6,-2.2426,53.4808,16.5,81,98.3,52,16.5,21.3,0.081,16.5,0,71.9
2015-07-26,35,20,11,6,-2.2426,53.4808,16.5,77,98.3,14,16.5,21.9,0.075,16.5,0,73.4
2015-10-28,200,144,110,63,-2.5879,51.4545,9.3,71,102.3,0,6.5,19.9,0,9.3,0,25.2
2015-10-28,200,144,110,63,-2.5879,51.4545,9.8,69,102.3,0,7.4,17.6,0,9.8,0,22.2
2016-08-18,45,23,14,8,-1.8904,52.4862,9.1,89,99.6,100,6,22,0.00254,9.1,0,69.1
2016-01-19,50,23,14,8,-2.2426,53.4808,8.1,89,99,100,4.1,30.4,0.00254,8.1,0,65
2017-05-01,45,24,14,8,-1.5491,53.8008,15.2,67,98.7,30,15.2,11.5,0,15.2,0,32.5
2017-05-01,45,24,14,8,-1.5491,53.8008,15.6,65,98.7,39,15.6,14.1,0,15.6,0,34.9
2016-05-23,45,23,14,8,-1.5491,53.8008,3,97,99,100,-2.4,28.7,0.143,3,0,66.8
2016-12-21,80,42,29,17,-0.0881,51.5413,12.3,40,101.1,0,12.3,15.8,0,12.3,0,37
2016-12-21,80,42,29,17,-0.0881,51.5413,12.1,44,101.1,74,12.1,17.5,0,12.1,0,40
2016-05-19,50,23,14,8,-1.5197,52.4068,10.3,94,98,100,10.3,43.4,0.018,10.3,0,100.4
2016-12-31,50,23,14,8,-0.0558,51.5176,10.4,84,101.6,91,10.4,6.6,0,10.4,0,15.8
2016-12-31,50,23,14,8,-0.0558,51.5176,12.8,73,101.6,62,12.8,5.2,0,12.8,0,13.9
2015-12-02,35,20,11,6,-2.2426,53.4808,9.1,77,99.3,99,7.9,8.2,0.00254,9.1,0,45.1
2015-12-02,35,20,11,6,-2.2426,53.4808,9.6,75,99.3,96,8.5,8.1,0,9.6,0,43.8
2016-04-15,35,20,11,6,-3.1791,51.4816,10.6,81,102.6,0,10.6,5.2,0,10.6,0,13.4
2016-04-15,35,20,11,6,-3.1791,51.4816,10.9,80,102.6,0,10.9,5.4,0,10.9,0,13.1
2015-01-20,115,78,58,33,-0.0879,51.4992,17.8,72,101.2,100,17.8,11.4,0,17.8,0,33.9
2015-01-20,115,78,58,33,-0.0879,51.4992,17.6,72,101.2,99,17.6,11.5,0.00254,17.6,0,34.6
2016-11-12,40,12,5,3,0.1354,51.5154,9.8,79,101.2,100,7.5,16.7,0.00254,9.8,0,36.5
2016-11-12,40,12,5,3,0.1354,51.5154,10.1,78,101.2,98,10.1,16.2,0,10.1,0,37.8
2015-01-15,115,78,58,33,-0.0879,51.4992,5.7,68,101.4,100,1.2,27.5,0,5.7,0,53.9
2015-09-12,115,78,58,33,-1.8904,52.4862,2.5,92,98.9,100,-1,13.4,0.026,2.5,0.1,30.7
2016-02-16,45,27,17,10,-0.0879,51.4992,10.8,56,100.2,44,10.8,21.7,0,10.8,0,46.4
2016-02-16,45,27,17,10,-0.0879,51.4992,10.8,56,100.2,65,10.8,24.3,0,10.8,0,51.4
2016-05-31,25,12,5,3,-1.5197,52.4068,8,93,98.4,100,5.8,12.9,0.06,8,0,26
2016-05-31,25,12,5,3,-1.5197,52.4068,8.2,94,98.3,100,6.5,9.8,0.055,8.2,0,26.4
2015-01-11,45,23,14,8,-1.5491,53.8008,15.7,79,100.1,84,15.7,16,0,15.7,0,32.7
2015-01-11,45,23,14,8,-1.5491,53.8008,14.9,85,100.1,99,14.9,17,0.017,14.9,0,33.9
2015-12-07,45,23,14,8,-2.5879,51.4545,12.2,97,102.1,100,12.2,18.1,0.021,12.2,0,22.2
2015-12-07,45,23,14,8,-2.5879,51.4545,12.2,97,102.1,100,12.2,17.9,0.00254,12.2,0,22.1
2015-06-14,115,78,58,33,-0.0879,51.4992,8,87,102.3,100,5.3,15.9,0.00254,8,0,32.7
2016-02-23,40,23,14,8,-0.0881,51.5413,9.2,62,102.4,0,6.6,18,0,9.2,0,37.5
2015-09-17,82,67,49,28,-0.0558,51.5176,17,58,101.7,85,17,6.9,0,17,0,32.9
2015-09-17,82,67,49,28,-0.0558,51.5176,16.9,59,101.7,91,16.9,7,0,16.9,0,33.5
2016-08-31,30,12,5,3,-1.5197,52.4068,7.4,78,99.9,90,4,21,0.031,7.4,0,40.9
2016-08-31,30,12,5,3,-1.5197,52.4068,8,75,99.9,78,4.8,20.3,0.033,8,0,39.7
2017-01-31,82,67,49,28,-0.0879,51.4992,10.1,66,101,66,10.1,6.3,0,10.1,0,22.7
2016-03-28,40,31,20,11,-1.8904,52.4862,9.9,93,99.4,100,9.5,5.7,0.101,9.9,0,49.4
2016-03-28,40,31,20,11,-1.8904,52.4862,10.7,93,99.4,99,10.7,3.4,0.08,10.7,0,47.8
2016-12-17,50,40,27,15,-1.8904,52.4862,11.8,74,99,100,11.8,5.9,0.00254,11.8,0,29
2016-12-17,50,40,27,15,-1.8904,52.4862,12,74,98.9,100,12,9.4,0.00254,12,0,31.6
2016-08-19,30,12,5,3,-1.5197,52.4068,10.9,85,99.1,98,10.9,9.8,0.00254,10.9,0,37
2016-08-19,30,12,5,3,-1.5197,52.4068,11.3,85,99.1,100,11.3,9.5,0.00254,11.3,0,38.6
2017-02-05,45,24,14,8,-0.0879,51.4992,8,67,100.3,0,5.5,14.6,0,8,0,31.5
2017-02-05,45,24,14,8,-0.0879,51.4992,8.8,60,100.2,46,6.4,15.8,0,8.8,0,34.6
2017-06-28,35,20,11,6,-2.2426,53.4808,7,97,98.3,100,6,6.1,0.026,7,0,28.8
2017-06-28,35,20,11,6,-2.2426,53.4808,7.5,95,98.3,100,6.2,7.5,0.028,7.5,0,26.9
2017-06-27,30,12,5,3,-0.0881,51.5413,10.6,89,100.4,50,10.6,6,0,10.6,0,33.9
2017-06-27,30,12,5,3,-0.0881,51.5413,12.2,81,100.5,32,12.2,8.6,0,12.2,0,33.7
2017-04-27,30,12,5,3,-2.5879,51.4545,12.3,84,101.6,91,12.3,28.9,0,12.3,0,36.6
2017-04-27,30,12,5,3,-2.5879,51.4545,13.1,84,101.6,41,13.1,29.4,0,13.1,0,37.2
2015-03-16,115,78,58,33,-0.0881,51.5413,8.9,93,100.1,99,5.5,25.6,0.00254,8.9,0,55.4
2015-03-16,115,78,58,33,-0.0881,51.5413,8.4,89,100.1,99,4.9,24.7,0.00254,8.4,0,58.1
2016-02-02,200,144,110,63,-3.1791,51.4816,7.3,62,100.2,80,3,31.2,0.00254,7.3,0,50.8
2016-02-02,200,144,110,63,-3.1791,51.4816,7.4,61,100.2,49,3.1,30.8,0.02,7.4,0,52.2
2016-01-16,45,27,17,10,-2.5879,51.4545,15.7,84,102,55,15.7,19,0,15.7,0,28.7
2016-01-16,45,27,17,10,-2.5879,51.4545,15.8,83,102,60,15.8,18,0,15.8,0,27.7
2016-03-12,50,23,14,8,-0.0879,51.4992,6.7,78,99.8,98,3.9,15,0,6.7,0,37.6
2016-03-12,50,23,14,8,-0.0879,51.4992,6.3,80,99.8,100,3.2,15.9,0.00254,6.3,0,34.3
2016-10-03,35,20,11,6,-1.5197,52.4068,10.4,93,99.1,100,10.4,26.9,0.013,10.4,0,66.1
2016-10-03,35,20,11,6,-1.5197,52.4068,10.8,92,99.1,100,10.8,28.2,0.017,10.8,0,69.8
2015-05-13,30,12,5,3,-1.5197,52.4068,12.6,81,100.4,99,12.6,18.1,0.00254,12.6,0,39.4
2015-05-13,30,12,5,3,-1.5197,52.4068,13.1,81,100.4,99,13.1,17,0.00254,13.1,0,50.3
2015-05-29,82,67,49,28,-2.5879,51.4545,17.6,82,101.5,3,17.6,23.5,0,17.6,0,29.6
2015-05-29,82,67,49,28,-2.5879,51.4545,16.8,81,101.5,10,16.8,25.7,0,16.8,0,32.6
2015-12-15,50,23,14,8,-2.2426,53.4808,14.8,82,98.7,41,14.8,13.5,0,14.8,0,26.8
2015-12-15,50,23,14,8,-2.2426,53.4808,17,73,98.7,51,17,14.9,0,17,0,29.8
2016-12-29,45,24,14,8,0.1354,51.5154,15.3,94,100.1,100,15.3,12.8,0.123,15.3,0,28.7
2016-12-29,45,24,14,8,0.1354,51.5154,16.3,96,100,100,16.3,12.4,0.102,16.3,0,33.3
2017-05-07,45,6,0,0,-2.2426,53.4808,1.8,93,96.8,55,-3.7,26.1,0,1.8,0,65.2
2015-08-03,30,12,5,3,-1.8904,52.4862,23.4,74,99,5,23.4,3,0.047,23.4,0,57.2
2015-08-03,30,12,5,3,-1.8904,52.4862,23.7,72,98.9,6,23.7,5.5,0,23.7,0,60.1
2015-01-01,0,0,0,0,-0.0558,51.5176,14.4,91,100.5,100,14.4,21.9,0.139,14.4,0,48.7
2015-01-01,0,0,0,0,-0.0558,51.5176,14.4,89,100.5,100,14.4,20.8,0.032,14.4,0,46.8
2016-09-18,115,78,58,33,-0.0558,51.5176,17,58,101.7,85,17,6.9,0,17,0,32.9
2016-09-18,115,78,58,33,-0.0558,51.5176,16.9,59,101.7,91,16.9,7,0,16.9,0,33.5
2015-10-08,50,23,14,8,-1.5491,53.8008,11.7,92,98.7,100,11.7,34.5,0.019,11.7,0,84.1
2015-04-16,82,67,49,28,-3.1791,51.4816,12.1,71,101.3,98,12.1,52.7,0,12.1,0,68.8
2017-04-21,45,24,14,8,-1.8904,52.4862,13,62,101.2,100,13,11,0,13,0,36.2
2017-04-21,45,24,14,8,-1.8904,52.4862,13.1,63,101.2,100,13.1,10.1,0,13.1,0,36.2
2015-07-10,200,144,110,63,-0.0558,51.5176,13,70,101.1,95,13,15.2,0,13,0,34.5
2015-07-10,200,144,110,63,-0.0558,51.5176,15.6,59,101.1,10,15.6,13.4,0,15.6,0,30.8
2017-01-09,30,12,5,3,-2.2426,53.4808,13.9,62,100.6,1,13.9,20.9,0,13.9,0,61.6
2016-09-01,30,12,5,3,-2.5879,51.4545,15.1,77,102.5,23,15.1,16.3,0,15.1,0,38.4
2016-09-01,30,12,5,3,-2.5879,51.4545,15,79,102.6,60,15,5.2,0,15,0,35.5
2015-06-13,35,20,11,6,-0.0879,51.4992,16.3,73,100.2,100,16.3,14.5,0.022,16.3,0,32.5
2015-06-13,35,20,11,6,-0.0879,51.4992,15.7,80,100.2,100,15.7,13.3,0.02,15.7,0,29.4
2016-04-15,200,144,110,63,-0.0881,51.5413,21,81,101.1,81,21,17.4,0,21,0,48
2016-04-15,200,144,110,63,-0.0881,51.5413,22.6,66,101.2,16,22.6,18.3,0,22.6,0,45.8
2015-06-11,25,12,5,3,0.1354,51.5154,18.8,83,101.7,67,18.8,3.3,0,18.8,0,36
2015-06-11,25,12,5,3,0.1354,51.5154,20.8,72,101.7,53,20.8,3.6,0,20.8,0,36.5
2016-08-13,115,78,58,33,-1.5197,52.4068,15.9,79,99.8,92,15.9,8.7,0,15.9,0,28
2016-08-13,115,78,58,33,-1.5197,52.4068,17.4,69,99.8,84,17.4,11.7,0,17.4,0,25.8
2015-05-30,115,78,58,33,-2.2426,53.4808,11.5,84,100.7,98,11.5,6.5,0,11.5,0,19.1
2016-08-10,45,23,14,8,-0.0879,51.4992,11.3,52,101.5,65,11.3,11.9,0,11.3,0,25.6
2016-02-05,30,12,5,3,-0.0879,51.4992,17.6,90,101.1,98,17.6,12,0,17.6,0,29.7
2016-02-05,30,12,5,3,-0.0879,51.4992,18.4,87,101.1,98,18.4,10.5,0,18.4,0,28.5
2016-10-30,40,23,14,8,-1.5197,52.4068,5.3,80,99.4,79,1.9,16.7,0.00254,5.3,0,43.1
2017-03-16,115,78,58,33,-0.0558,51.5176,16.2,90,100.3,100,16.2,16.7,0.00254,16.2,0,37.8
2017-03-16,115,78,58,33,-0.0558,51.5176,16.9,87,100.3,100,16.9,18.6,0.00254,16.9,0,42
2015-03-07,40,23,14,8,-0.0558,51.5176,4.2,89,98.8,100,0.5,16.5,0,4.2,0,31.8
2017-05-11,200,144,110,63,-1.8904,52.4862,14,81,99.4,3,14,7.4,0.035,14,0,23.1
2017-05-11,200,144,110,63,-1.8904,52.4862,14.6,82,99.4,8,14.6,9.5,0.075,14.6,0,37
2016-02-04,200,144,110,63,-1.5491,53.8008,4.8,57,100.4,64,-0.7,36.5,0,4.8,0,61.4
2016-02-02,50,23,14,8,-1.5197,52.4068,11.7,95,97.8,99,11.7,19.2,0.101,11.7,0,38.4
2016-02-02,50,23,14,8,-1.5197,52.4068,11.3,96,97.7,99,11.3,20,0.075,11.3,0,39.9
2015-11-17,82,67,49,28,-1.8904,52.4862,5.8,84,99.3,77,0.6,37.5,0,5.8,0,98.2
2017-04-16,115,78,58,33,-2.5879,51.4545,16.4,82,101.7,95,16.4,16.5,0,16.4,0,35.4
2017-04-16,115,78,58,33,-2.5879,51.4545,16.4,81,101.7,83,16.4,17,0,16.4,0,34.9
2017-02-28,45,24,14,8,-0.0879,51.4992,5.4,60,101,88,3.1,10.8,0,5.4,0,23.3
2016-05-16,30,12,5,3,-1.5491,53.8008,-0.2,86,97.8,26,-5.9,23.6,0,-0.2,0,38.6
2016-10-01,200,144,110,63,-1.5491,53.8008,5.1,60,100.1,96,1.2,20.7,0,5.1,0,36.5
2015-09-17,45,24,14,8,-0.0879,51.4992,5.2,76,98.8,98,0,33.8,0.019,5.2,0,66.4
2015-01-26,45,27,17,10,-0.0881,51.5413,20.6,56,101.1,92,20.6,16.8,0,20.6,0,38.3
2015-01-26,45,27,17,10,-0.0881,51.5413,20.2,57,101.2,98,20.2,18.2,0,20.2,0,40.8
2017-07-06,115,78,58,33,-0.0558,51.5176,9.7,94,102.1,99,8.1,11.3,0.00254,9.7,0,21.7
2017-02-11,35,20,11,6,-1.5491,53.8008,14.7,79,100.4,1,14.7,5.2,0,14.7,0,28.1
2017-02-11,35,20,11,6,-1.5491,53.8008,16.7,70,100.4,0,16.7,4.8,0,16.7,0,27
2015-05-01,45,23,14,8,-0.0879,51.4992,22.7,67,100.6,95,22.7,21.5,0.00254,22.7,0,49.5
2015-05-01,45,23,14,8,-0.0879,51.4992,22.4,68,100.5,96,22.4,20.2,0.00254,22.4,0,46.3
2015-02-15,25,12,5,3,-2.5879,51.4545,9.6,72,98.9,3,4.8,54.3,0.00254,9.6,0,71.1
2016-02-07,25,12,5,3,-0.0558,51.5176,0.4,91,97.2,67,-4.7,20.3,0,0.4,0,38.3
2015-03-23,45,23,14,8,-1.5491,53.8008,12.7,70,100.7,28,12.7,13.2,0,12.7,0,34.2
2015-01-09,25,12,5,3,-1.8904,52.4862,0.3,91,101.8,42,-2.4,8.2,0,0.3,0,53.2
2017-01-11,45,27,17,10,0.1354,51.5154,6.3,96,100.1,100,2.9,18.5,0.019,6.3,0,43.7
2016-01-13,45,23,14,8,-0.0881,51.5413,14.1,59,102.1,7,14.1,14.1,0,14.1,0,31.9
2016-01-13,45,23,14,8,-0.0881,51.5413,14.5,56,102.1,7,14.5,15.3,0,14.5,0,34.2
2017-05-18,45,24,14,8,-1.5491,53.8008,2.5,96,99.7,96,-1.6,16.4,0,2.5,0,43.3
2015-10-01,25,12,5,3,-0.0881,51.5413,4.3,80,103.2,17,1.5,11.9,0,4.3,0,22.2
2016-06-01,25,12,5,3,-0.0881,51.5413,5.4,80,103,100,2.4,14.3,0.00254,5.4,0,26.9
2016-01-05,45,23,14,8,-0.0881,51.5413,16.7,91,100.2,100,16.7,10.4,0.185,16.7,0,23.9
2016-01-05,45,23,14,8,-0.0881,51.5413,16.3,95,100.2,100,16.3,10,0.162,16.3,0,27.6
2016-05-27,35,20,11,6,-0.0881,51.5413,11.9,89,99.8,99,11.9,20.1,0.055,11.9,0,44.4
2016-05-27,35,20,11,6,-0.0881,51.5413,11.1,95,99.8,99,11.1,19.1,0.104,11.1,0,45.2
2016-11-03,200,144,110,63,-2.2426,53.4808,13.1,69,98.9,58,13.1,22,0.023,13.1,0,56.2
2016-11-03,200,144,110,63,-2.2426,53.4808,13.3,68,98.9,0,13.3,22.3,0.016,13.3,0,55.1
2015-01-02,50,23,11,6,-0.0881,51.5413,15.8,61,102.2,66,15.8,11,0,15.8,0,33.1
2015-01-02,50,23,11,6,-0.0881,51.5413,15.1,63,102.2,93,15.1,10.3,0,15.1,0,32.7
2016-09-27,115,78,58,33,-0.0879,51.4992,4.3,81,103.3,15,2.1,9.3,0,4.3,0,19.3
2015-01-07,35,20,11,6,0.1354,51.5154,16.4,65,101,6,16.4,5.6,0,16.4,0,16.6
2015-01-07,35,20,11,6,0.1354,51.5154,17.4,62,101,13,17.4,6.1,0,17.4,0,16.4
2016-04-21,50,23,14,8,-1.5197,52.4068,15.3,64,101.1,0,15.3,7.6,0,15.3,0,37.3
2016-04-21,50,23,14,8,-1.5197,52.4068,15.6,63,101,0,15.6,8.4,0,15.6,0,39.2
2016-04-26,25,12,5,3,-0.0881,51.5413,10.6,97,100.7,100,10.6,26.6,0.049,10.6,0,58.8
2016-04-26,25,12,5,3,-0.0881,51.5413,10.8,97,100.8,100,10.8,26,0.033,10.8,0,57.5
2015-02-06,35,20,11,6,-3.1791,51.4816,7.9,73,102.4,11,3,43.5,0.00254,7.9,0,56.4
2015-01-04,30,12,5,3,-0.0879,51.4992,22.7,56,101.4,74,22.7,7.8,0.018,22.7,0,35.1
2015-01-04,30,12,5,3,-0.0879,51.4992,21.8,53,101.4,64,21.8,9.2,0,21.8,0,30.1
