AttendanceEventId,AttendeeId,SessionId,VenueId,AttendanceDate,AttendanceStartTime,AttendanceEndTime,EventCost
3496,2,3302,6,2016-10-28,2016-10-28 13:00:00,2016-10-28 14:00:00,5.24
3497,19,6726,3,2016-10-29,2016-10-29 13:00:00,2016-10-29 14:00:00,8.69
3498,9,3751,7,2016-10-30,2016-10-30 13:00:00,2016-10-30 14:00:00,3.23
3499,2,4916,10,2016-10-31,2016-10-31 13:00:00,2016-10-31 14:00:00,4.69
3500,11,1405,7,2016-11-01,2016-11-01 13:00:00,2016-11-01 14:00:00,1.29
3501,9,5365,5,2016-11-02,2016-11-02 13:00:00,2016-11-02 14:00:00,7.55
3502,8,4231,8,2016-11-03,2016-11-03 13:00:00,2016-11-03 14:00:00,7.13
3503,17,1546,2,2016-11-04,2016-11-04 13:00:00,2016-11-04 14:00:00,2.36
3504,20,8476,6,2016-11-05,2016-11-05 13:00:00,2016-11-05 14:00:00,6.59
3505,18,3916,6,2016-11-06,2016-11-06 13:00:00,2016-11-06 14:00:00,2.64
3506,2,2762,5,2016-11-07,2016-11-07 13:00:00,2016-11-07 14:00:00,6.16
3507,14,5283,9,2016-11-08,2016-11-08 13:00:00,2016-11-08 14:00:00,2.06
3508,10,4230,5,2016-11-09,2016-11-09 13:00:00,2016-11-09 14:00:00,4.7
3509,3,421,4,2016-11-10,2016-11-10 13:00:00,2016-11-10 14:00:00,8.91
3510,3,5865,5,2016-11-11,2016-11-11 13:00:00,2016-11-11 14:00:00,5.68
3511,4,9250,9,2016-11-12,2016-11-12 13:00:00,2016-11-12 14:00:00,6.46
3512,4,8852,2,2016-11-13,2016-11-13 13:00:00,2016-11-13 14:00:00,3.65
3513,10,3759,10,2016-11-14,2016-11-14 13:00:00,2016-11-14 14:00:00,2.09
3514,10,938,7,2016-11-15,2016-11-15 13:00:00,2016-11-15 14:00:00,7.41
3515,18,661,3,2016-11-16,2016-11-16 13:00:00,2016-11-16 14:00:00,6.98
3516,8,3655,10,2016-11-17,2016-11-17 13:00:00,2016-11-17 14:00:00,2.84
3517,5,946,4,2016-11-18,2016-11-18 13:00:00,2016-11-18 14:00:00,7.46
3518,11,9115,8,2016-11-19,2016-11-19 13:00:00,2016-11-19 14:00:00,3.6
3519,2,8924,9,2016-11-20,2016-11-20 13:00:00,2016-11-20 14:00:00,1.16
3520,1,3209,3,2016-11-21,2016-11-21 13:00:00,2016-11-21 14:00:00,5.58
3521,17,7652,9,2016-11-22,2016-11-22 13:00:00,2016-11-22 14:00:00,8.88
3522,9,447,6,2016-11-23,2016-11-23 13:00:00,2016-11-23 14:00:00,3.88
3523,18,107,9,2016-11-24,2016-11-24 13:00:00,2016-11-24 14:00:00,3.95
3524,8,1432,3,2016-11-25,2016-11-25 13:00:00,2016-11-25 14:00:00,3.98
3525,10,4894,7,2016-11-26,2016-11-26 13:00:00,2016-11-26 14:00:00,6.28
3526,7,8987,2,2016-11-27,2016-11-27 13:00:00,2016-11-27 14:00:00,8.06
3527,14,7052,7,2016-11-28,2016-11-28 13:00:00,2016-11-28 14:00:00,8.34
3528,18,5467,3,2016-11-29,2016-11-29 13:00:00,2016-11-29 14:00:00,1.84
3529,10,258,3,2016-11-30,2016-11-30 13:00:00,2016-11-30 14:00:00,8.24
3530,18,8895,4,2016-12-01,2016-12-01 13:00:00,2016-12-01 14:00:00,3.28
3531,3,7932,5,2016-12-02,2016-12-02 13:00:00,2016-12-02 14:00:00,8.23
3532,13,5602,9,2016-12-03,2016-12-03 13:00:00,2016-12-03 14:00:00,7.6
3533,13,5666,9,2016-12-04,2016-12-04 13:00:00,2016-12-04 14:00:00,2.95
3534,2,7264,8,2016-12-05,2016-12-05 13:00:00,2016-12-05 14:00:00,4.61
3535,9,8766,9,2016-12-06,2016-12-06 13:00:00,2016-12-06 14:00:00,7.66
3536,10,6658,4,2016-12-07,2016-12-07 13:00:00,2016-12-07 14:00:00,8.23
3537,2,2701,9,2016-12-08,2016-12-08 13:00:00,2016-12-08 14:00:00,7.42
3538,5,1541,5,2016-12-09,2016-12-09 13:00:00,2016-12-09 14:00:00,6.12
3539,4,7483,8,2016-12-10,2016-12-10 13:00:00,2016-12-10 14:00:00,5.64
3540,10,7292,9,2016-12-11,2016-12-11 13:00:00,2016-12-11 14:00:00,6.25
3541,16,5416,5,2016-12-12,2016-12-12 13:00:00,2016-12-12 14:00:00,3.83
3542,8,2320,9,2016-12-13,2016-12-13 13:00:00,2016-12-13 14:00:00,2.57
3543,9,3297,7,2016-12-14,2016-12-14 13:00:00,2016-12-14 14:00:00,6.04
3544,6,4669,2,2016-12-15,2016-12-15 13:00:00,2016-12-15 14:00:00,1.82
3545,15,7732,5,2016-12-16,2016-12-16 13:00:00,2016-12-16 14:00:00,5.51
3546,19,2269,5,2016-12-17,2016-12-17 13:00:00,2016-12-17 14:00:00,3.95
3547,16,5448,3,2016-12-18,2016-12-18 13:00:00,2016-12-18 14:00:00,7.29
3548,8,7409,8,2016-12-19,2016-12-19 13:00:00,2016-12-19 14:00:00,3.05
3549,5,7055,6,2016-12-20,2016-12-20 13:00:00,2016-12-20 14:00:00,8.7
3550,5,1000,9,2016-12-21,2016-12-21 13:00:00,2016-12-21 14:00:00,3.98
3551,5,2444,7,2016-12-22,2016-12-22 13:00:00,2016-12-22 14:00:00,5.31
3552,6,1248,9,2016-12-23,2016-12-23 13:00:00,2016-12-23 14:00:00,7.55
3553,17,4386,1,2016-12-24,2016-12-24 13:00:00,2016-12-24 14:00:00,4.27
3554,18,7783,6,2016-12-25,2016-12-25 13:00:00,2016-12-25 14:00:00,3.85
3555,19,5574,5,2016-12-26,2016-12-26 13:00:00,2016-12-26 14:00:00,1.87
3556,19,4941,1,2016-12-27,2016-12-27 13:00:00,2016-12-27 14:00:00,7.65
3557,15,2793,4,2016-12-28,2016-12-28 13:00:00,2016-12-28 14:00:00,5.3
3558,16,331,4,2016-12-29,2016-12-29 13:00:00,2016-12-29 14:00:00,4.1
3559,14,3779,6,2016-12-30,2016-12-30 13:00:00,2016-12-30 14:00:00,1.34
3560,17,6449,3,2016-12-31,2016-12-31 13:00:00,2016-12-31 14:00:00,1.52
3561,19,6349,4,2017-01-01,2017-01-01 13:00:00,2017-01-01 14:00:00,4.03
3562,19,2844,7,2017-01-02,2017-01-02 13:00:00,2017-01-02 14:00:00,5.17
3563,14,4002,6,2017-01-03,2017-01-03 13:00:00,2017-01-03 14:00:00,7.8
3564,10,5083,8,2017-01-04,2017-01-04 13:00:00,2017-01-04 14:00:00,6.57
3565,12,8951,7,2017-01-05,2017-01-05 13:00:00,2017-01-05 14:00:00,7.23
3566,4,5792,7,2017-01-06,2017-01-06 13:00:00,2017-01-06 14:00:00,4.06
3567,5,6673,8,2017-01-07,2017-01-07 13:00:00,2017-01-07 14:00:00,6.18
3568,10,2908,2,2017-01-08,2017-01-08 13:00:00,2017-01-08 14:00:00,8.75
3569,7,5437,4,2017-01-09,2017-01-09 13:00:00,2017-01-09 14:00:00,4.14
3570,10,6654,4,2017-01-10,2017-01-10 13:00:00,2017-01-10 14:00:00,1.78
3571,3,2626,3,2017-01-11,2017-01-11 13:00:00,2017-01-11 14:00:00,4.48
3572,2,3604,3,2017-01-12,2017-01-12 13:00:00,2017-01-12 14:00:00,2.32
3573,18,5212,7,2017-01-13,2017-01-13 13:00:00,2017-01-13 14:00:00,8.77
3574,17,3998,9,2017-01-14,2017-01-14 13:00:00,2017-01-14 14:00:00,5.91
3575,14,8543,4,2017-01-15,2017-01-15 13:00:00,2017-01-15 14:00:00,1.05
3576,18,7303,6,2017-01-16,2017-01-16 13:00:00,2017-01-16 14:00:00,3.06
3577,17,8326,2,2017-01-17,2017-01-17 13:00:00,2017-01-17 14:00:00,8.01
3578,19,5651,2,2017-01-18,2017-01-18 13:00:00,2017-01-18 14:00:00,1.38
3579,15,1234,2,2017-01-19,2017-01-19 13:00:00,2017-01-19 14:00:00,1.93
3580,18,8731,9,2017-01-20,2017-01-20 13:00:00,2017-01-20 14:00:00,5.21
3581,19,1603,3,2017-01-21,2017-01-21 13:00:00,2017-01-21 14:00:00,6.2
3582,19,4532,8,2017-01-22,2017-01-22 13:00:00,2017-01-22 14:00:00,3.47
3583,16,1843,5,2017-01-23,2017-01-23 13:00:00,2017-01-23 14:00:00,2.58
3584,14,8900,1,2017-01-24,2017-01-24 13:00:00,2017-01-24 14:00:00,6.47
3585,12,3457,2,2017-01-25,2017-01-25 13:00:00,2017-01-25 14:00:00,2.1
3586,3,4057,7,2017-01-26,2017-01-26 13:00:00,2017-01-26 14:00:00,7.89
3587,12,5389,6,2017-01-27,2017-01-27 13:00:00,2017-01-27 14:00:00,2.51
3588,1,4085,3,2017-01-28,2017-01-28 13:00:00,2017-01-28 14:00:00,3.92
3589,9,756,1,2017-01-29,2017-01-29 13:00:00,2017-01-29 14:00:00,8.34
3590,19,8014,7,2017-01-30,2017-01-30 13:00:00,2017-01-30 14:00:00,3.27
3591,15,4994,5,2017-01-31,2017-01-31 13:00:00,2017-01-31 14:00:00,2.35
3592,8,3062,2,2017-02-01,2017-02-01 13:00:00,2017-02-01 14:00:00,5.84
3593,10,3193,8,2017-02-02,2017-02-02 13:00:00,2017-02-02 14:00:00,1.43
3594,4,8362,10,2017-02-03,2017-02-03 13:00:00,2017-02-03 14:00:00,3.31
3595,19,5486,5,2017-02-04,2017-02-04 13:00:00,2017-02-04 14:00:00,3.89
3596,7,9136,6,2017-02-05,2017-02-05 13:00:00,2017-02-05 14:00:00,8.7
3597,3,3147,3,2017-02-06,2017-02-06 13:00:00,2017-02-06 14:00:00,7.51
3598,18,6694,6,2017-02-07,2017-02-07 13:00:00,2017-02-07 14:00:00,1.86
3599,7,4144,1,2017-02-08,2017-02-08 13:00:00,2017-02-08 14:00:00,1.7
3600,12,9184,8,2017-02-09,2017-02-09 13:00:00,2017-02-09 14:00:00,1.37
3601,13,3233,6,2017-02-10,2017-02-10 13:00:00,2017-02-10 14:00:00,1.28
3602,3,7946,2,2017-02-11,2017-02-11 13:00:00,2017-02-11 14:00:00,6.93
3603,4,2485,6,2017-02-12,2017-02-12 13:00:00,2017-02-12 14:00:00,7.18
3604,18,4242,6,2017-02-13,2017-02-13 13:00:00,2017-02-13 14:00:00,5.37
3605,10,1403,3,2017-02-14,2017-02-14 13:00:00,2017-02-14 14:00:00,7.52
3606,1,438,4,2017-02-15,2017-02-15 13:00:00,2017-02-15 14:00:00,1.09
3607,20,4215,4,2017-02-16,2017-02-16 13:00:00,2017-02-16 14:00:00,6.46
3608,10,935,2,2017-02-17,2017-02-17 13:00:00,2017-02-17 14:00:00,5.67
3609,10,5362,2,2017-02-18,2017-02-18 13:00:00,2017-02-18 14:00:00,3.98
3610,8,6117,3,2017-02-19,2017-02-19 13:00:00,2017-02-19 14:00:00,5.73
3611,1,4151,8,2017-02-20,2017-02-20 13:00:00,2017-02-20 14:00:00,4.31
3612,9,8103,5,2017-02-21,2017-02-21 13:00:00,2017-02-21 14:00:00,7.12
3613,8,3918,4,2017-02-22,2017-02-22 13:00:00,2017-02-22 14:00:00,8.34
3614,10,8733,6,2017-02-23,2017-02-23 13:00:00,2017-02-23 14:00:00,3.78
3615,13,3876,8,2017-02-24,2017-02-24 13:00:00,2017-02-24 14:00:00,5.97
3616,17,2006,4,2017-02-25,2017-02-25 13:00:00,2017-02-25 14:00:00,6.11
3617,9,3900,2,2017-02-26,2017-02-26 13:00:00,2017-02-26 14:00:00,3.32
3618,9,9072,1,2017-02-27,2017-02-27 13:00:00,2017-02-27 14:00:00,8.05
3619,11,8487,9,2017-02-28,2017-02-28 13:00:00,2017-02-28 14:00:00,6.23
3620,4,4676,5,2017-03-01,2017-03-01 13:00:00,2017-03-01 14:00:00,6.48
3621,19,4250,8,2017-03-02,2017-03-02 13:00:00,2017-03-02 14:00:00,8.31
3622,8,7866,2,2017-03-03,2017-03-03 13:00:00,2017-03-03 14:00:00,6.83
3623,13,5728,9,2017-03-04,2017-03-04 13:00:00,2017-03-04 14:00:00,1.72
3624,17,6840,8,2017-03-05,2017-03-05 13:00:00,2017-03-05 14:00:00,5.93
3625,18,3284,6,2017-03-06,2017-03-06 13:00:00,2017-03-06 14:00:00,5.18
3626,3,6624,8,2017-03-07,2017-03-07 13:00:00,2017-03-07 14:00:00,6.07
3627,6,7972,3,2017-03-08,2017-03-08 13:00:00,2017-03-08 14:00:00,3.42
3628,9,8277,7,2017-03-09,2017-03-09 13:00:00,2017-03-09 14:00:00,7.58
3629,18,7731,3,2017-03-10,2017-03-10 13:00:00,2017-03-10 14:00:00,4.97
3630,12,2481,6,2017-03-11,2017-03-11 13:00:00,2017-03-11 14:00:00,8.62
3631,4,1920,6,2017-03-12,2017-03-12 13:00:00,2017-03-12 14:00:00,1.96
3632,6,2603,6,2017-03-13,2017-03-13 13:00:00,2017-03-13 14:00:00,1.74
3633,8,9192,6,2017-03-14,2017-03-14 13:00:00,2017-03-14 14:00:00,6.43
3634,14,6366,5,2017-03-15,2017-03-15 13:00:00,2017-03-15 14:00:00,4.28
3635,3,9120,2,2017-03-16,2017-03-16 13:00:00,2017-03-16 14:00:00,4.73
3636,5,1412,5,2017-03-17,2017-03-17 13:00:00,2017-03-17 14:00:00,5.94
3637,12,4523,4,2017-03-18,2017-03-18 13:00:00,2017-03-18 14:00:00,4.8
3638,6,741,6,2017-03-19,2017-03-19 13:00:00,2017-03-19 14:00:00,5.07
3639,3,1312,3,2017-03-20,2017-03-20 13:00:00,2017-03-20 14:00:00,1.04
3640,3,3763,4,2017-03-21,2017-03-21 13:00:00,2017-03-21 14:00:00,5.34
3641,2,2619,3,2017-03-22,2017-03-22 13:00:00,2017-03-22 14:00:00,2.17
3642,11,3765,2,2017-03-23,2017-03-23 13:00:00,2017-03-23 14:00:00,4.63
3643,6,8128,6,2017-03-24,2017-03-24 13:00:00,2017-03-24 14:00:00,4.62
3644,5,622,7,2017-03-25,2017-03-25 13:00:00,2017-03-25 14:00:00,2.68
3645,14,8847,8,2017-03-26,2017-03-26 13:00:00,2017-03-26 14:00:00,8.63
3646,8,681,3,2017-03-27,2017-03-27 13:00:00,2017-03-27 14:00:00,4.22
3647,19,6899,3,2017-03-28,2017-03-28 13:00:00,2017-03-28 14:00:00,6.47
3648,9,5041,8,2017-03-29,2017-03-29 13:00:00,2017-03-29 14:00:00,6.56
3649,15,1139,9,2017-03-30,2017-03-30 13:00:00,2017-03-30 14:00:00,3.64
3650,5,3309,1,2017-03-31,2017-03-31 13:00:00,2017-03-31 14:00:00,5.1
3651,15,4895,4,2017-04-01,2017-04-01 13:00:00,2017-04-01 14:00:00,8.98
3652,17,268,8,2017-04-02,2017-04-02 13:00:00,2017-04-02 14:00:00,4.13
3653,17,8106,6,2017-04-03,2017-04-03 13:00:00,2017-04-03 14:00:00,4.8
3654,14,3499,8,2017-04-04,2017-04-04 13:00:00,2017-04-04 14:00:00,1.27
3655,4,4372,4,2017-04-05,2017-04-05 13:00:00,2017-04-05 14:00:00,7.28
3656,16,7817,1,2017-04-06,2017-04-06 13:00:00,2017-04-06 14:00:00,2.91
3657,20,4284,4,2017-04-07,2017-04-07 09:00:00,2017-04-07 10:00:00,5.99
3658,12,5397,2,2017-04-08,2017-04-08 09:00:00,2017-04-08 10:00:00,8.33
3659,12,1449,6,2017-04-09,2017-04-09 09:00:00,2017-04-09 10:00:00,8.14
3660,11,4687,6,2017-04-10,2017-04-10 09:00:00,2017-04-10 10:00:00,3.15
3661,11,7117,2,2017-04-11,2017-04-11 09:00:00,2017-04-11 10:00:00,8.64
3662,18,3030,1,2017-04-12,2017-04-12 09:00:00,2017-04-12 10:00:00,5.84
3663,13,7738,4,2017-04-13,2017-04-13 09:00:00,2017-04-13 10:00:00,7.41
3664,17,6205,4,2017-04-14,2017-04-14 09:00:00,2017-04-14 10:00:00,1.5
3665,12,1649,7,2017-04-15,2017-04-15 09:00:00,2017-04-15 10:00:00,8.4
3666,6,5382,8,2017-04-16,2017-04-16 09:00:00,2017-04-16 10:00:00,1.42
3667,6,2544,5,2017-04-17,2017-04-17 09:00:00,2017-04-17 10:00:00,1.65
3668,3,3739,3,2017-04-18,2017-04-18 09:00:00,2017-04-18 10:00:00,5.68
3669,18,5540,3,2017-04-19,2017-04-19 09:00:00,2017-04-19 10:00:00,1.75
3670,14,6783,5,2017-04-20,2017-04-20 09:00:00,2017-04-20 10:00:00,3.88
3671,19,5961,9,2017-04-21,2017-04-21 09:00:00,2017-04-21 10:00:00,4.45
3672,7,7930,9,2017-04-22,2017-04-22 09:00:00,2017-04-22 10:00:00,1.66
3673,5,5309,10,2017-04-23,2017-04-23 09:00:00,2017-04-23 10:00:00,4.35
3674,5,6776,3,2017-04-24,2017-04-24 09:00:00,2017-04-24 10:00:00,7.92
3675,13,4021,4,2017-04-25,2017-04-25 09:00:00,2017-04-25 10:00:00,6.37
3676,19,3278,9,2017-04-26,2017-04-26 09:00:00,2017-04-26 10:00:00,4.36
3677,14,6739,4,2017-04-27,2017-04-27 09:00:00,2017-04-27 10:00:00,4.59
3678,16,1511,4,2017-04-28,2017-04-28 09:00:00,2017-04-28 10:00:00,1.84
3679,2,8738,4,2017-04-29,2017-04-29 09:00:00,2017-04-29 10:00:00,4.03
3680,11,4941,4,2017-04-30,2017-04-30 09:00:00,2017-04-30 10:00:00,6.73
3681,17,4477,8,2017-05-01,2017-05-01 09:00:00,2017-05-01 10:00:00,7.12
3682,14,7589,9,2017-05-02,2017-05-02 09:00:00,2017-05-02 10:00:00,6.37
3683,19,8064,9,2017-05-03,2017-05-03 09:00:00,2017-05-03 10:00:00,2.64
3684,13,2174,10,2017-05-04,2017-05-04 09:00:00,2017-05-04 10:00:00,2.35
3685,7,2833,2,2017-05-05,2017-05-05 09:00:00,2017-05-05 10:00:00,3.64
3686,5,8174,6,2017-05-06,2017-05-06 09:00:00,2017-05-06 10:00:00,2.88
3687,17,3514,6,2017-05-07,2017-05-07 09:00:00,2017-05-07 10:00:00,5.16
3688,18,8493,6,2017-05-08,2017-05-08 09:00:00,2017-05-08 10:00:00,4.24
3689,14,5387,5,2017-05-09,2017-05-09 09:00:00,2017-05-09 10:00:00,7.9
3690,17,5982,6,2017-05-10,2017-05-10 09:00:00,2017-05-10 10:00:00,2.53
3691,10,6149,8,2017-05-11,2017-05-11 09:00:00,2017-05-11 10:00:00,7.48
3692,8,2746,4,2017-05-12,2017-05-12 09:00:00,2017-05-12 10:00:00,5.5
3693,3,4440,5,2017-05-13,2017-05-13 09:00:00,2017-05-13 10:00:00,5.64
3694,15,1806,1,2017-05-14,2017-05-14 09:00:00,2017-05-14 10:00:00,1.09
3695,10,4080,7,2017-05-15,2017-05-15 09:00:00,2017-05-15 10:00:00,8.25
3696,9,1924,5,2017-05-16,2017-05-16 09:00:00,2017-05-16 10:00:00,5.97
3697,1,8373,2,2017-05-17,2017-05-17 09:00:00,2017-05-17 10:00:00,2.17
3698,15,8926,1,2017-05-18,2017-05-18 09:00:00,2017-05-18 10:00:00,3.58
3699,8,3312,6,2017-05-19,2017-05-19 09:00:00,2017-05-19 10:00:00,8.64
3700,16,1142,9,2017-05-20,2017-05-20 09:00:00,2017-05-20 10:00:00,5.34
3701,8,5395,5,2017-05-21,2017-05-21 09:00:00,2017-05-21 10:00:00,3.06
3702,17,5093,8,2017-05-22,2017-05-22 09:00:00,2017-05-22 10:00:00,1.22
3703,7,5157,2,2017-05-23,2017-05-23 09:00:00,2017-05-23 10:00:00,7.73
3704,15,791,4,2017-05-24,2017-05-24 09:00:00,2017-05-24 10:00:00,7.56
3705,5,2108,4,2017-05-25,2017-05-25 09:00:00,2017-05-25 10:00:00,2.3
3706,8,3159,3,2017-05-26,2017-05-26 09:00:00,2017-05-26 10:00:00,8.57
3707,5,6394,4,2017-05-27,2017-05-27 09:00:00,2017-05-27 10:00:00,5.55
3708,2,5410,5,2017-05-28,2017-05-28 09:00:00,2017-05-28 10:00:00,4.81
3709,10,262,10,2017-05-29,2017-05-29 09:00:00,2017-05-29 10:00:00,8.23
3710,4,9292,1,2017-05-30,2017-05-30 09:00:00,2017-05-30 10:00:00,6.29
3711,9,9029,5,2017-05-31,2017-05-31 09:00:00,2017-05-31 10:00:00,2.17
3712,9,2487,4,2017-06-01,2017-06-01 09:00:00,2017-06-01 10:00:00,3.49
3713,7,7270,2,2017-06-02,2017-06-02 09:00:00,2017-06-02 10:00:00,3.63
3714,18,1285,3,2017-06-03,2017-06-03 09:00:00,2017-06-03 10:00:00,8.5
3715,14,2196,7,2017-06-04,2017-06-04 09:00:00,2017-06-04 10:00:00,8.94
3716,2,2312,4,2017-06-05,2017-06-05 09:00:00,2017-06-05 10:00:00,3.57
3717,1,84,7,2017-06-06,2017-06-06 09:00:00,2017-06-06 10:00:00,5.71
3718,5,4707,2,2017-06-07,2017-06-07 09:00:00,2017-06-07 10:00:00,5.32
3719,12,4650,9,2017-06-08,2017-06-08 09:00:00,2017-06-08 10:00:00,6.96
3720,6,3779,10,2017-06-09,2017-06-09 09:00:00,2017-06-09 10:00:00,8.64
3721,12,6606,10,2017-06-10,2017-06-10 09:00:00,2017-06-10 10:00:00,2.53
3722,4,6074,5,2017-06-11,2017-06-11 09:00:00,2017-06-11 10:00:00,3.29
3723,14,765,2,2017-06-12,2017-06-12 09:00:00,2017-06-12 10:00:00,7.62
3724,13,7229,7,2017-06-13,2017-06-13 09:00:00,2017-06-13 10:00:00,6.3
3725,9,7675,3,2017-06-14,2017-06-14 09:00:00,2017-06-14 10:00:00,1.35
3726,8,8139,6,2017-06-15,2017-06-15 09:00:00,2017-06-15 10:00:00,4.47
3727,8,9063,4,2017-06-16,2017-06-16 09:00:00,2017-06-16 10:00:00,5.58
3728,19,2566,5,2017-06-17,2017-06-17 09:00:00,2017-06-17 10:00:00,1.26
3729,8,6992,5,2017-06-18,2017-06-18 09:00:00,2017-06-18 10:00:00,4.36
3730,6,8977,3,2017-06-19,2017-06-19 09:00:00,2017-06-19 10:00:00,3.22
3731,16,8248,8,2017-06-20,2017-06-20 09:00:00,2017-06-20 10:00:00,3.8
3732,17,982,6,2017-06-21,2017-06-21 09:00:00,2017-06-21 10:00:00,1.06
3733,18,3438,4,2017-06-22,2017-06-22 09:00:00,2017-06-22 10:00:00,7.16
3734,2,3063,8,2017-06-23,2017-06-23 09:00:00,2017-06-23 10:00:00,7.52
3735,12,1533,5,2017-06-24,2017-06-24 09:00:00,2017-06-24 10:00:00,6.22
3736,2,2138,1,2017-06-25,2017-06-25 09:00:00,2017-06-25 10:00:00,8.7
3737,14,6234,9,2017-06-26,2017-06-26 09:00:00,2017-06-26 10:00:00,1.63
3738,10,529,4,2017-06-27,2017-06-27 09:00:00,2017-06-27 10:00:00,6.28
3739,13,5092,6,2017-06-28,2017-06-28 09:00:00,2017-06-28 10:00:00,4.74
3740,3,5277,4,2017-06-29,2017-06-29 09:00:00,2017-06-29 10:00:00,8.31
3741,2,8468,1,2017-06-30,2017-06-30 09:00:00,2017-06-30 10:00:00,5.7
3742,15,2756,9,2017-07-01,2017-07-01 09:00:00,2017-07-01 10:00:00,8.68
3743,19,1841,5,2017-07-02,2017-07-02 09:00:00,2017-07-02 10:00:00,2.84
3744,14,16,8,2017-07-03,2017-07-03 09:00:00,2017-07-03 10:00:00,1.81
3745,13,3392,1,2017-07-04,2017-07-04 09:00:00,2017-07-04 10:00:00,2.85
3746,7,5029,8,2017-07-05,2017-07-05 09:00:00,2017-07-05 10:00:00,3.07
3747,14,1564,3,2017-07-06,2017-07-06 09:00:00,2017-07-06 10:00:00,3.58
3748,9,210,10,2017-07-07,2017-07-07 09:00:00,2017-07-07 10:00:00,5.07
3749,1,898,1,2017-07-08,2017-07-08 09:00:00,2017-07-08 10:00:00,4.27
3750,18,8071,7,2017-07-09,2017-07-09 09:00:00,2017-07-09 10:00:00,1.05
3751,6,304,5,2017-07-10,2017-07-10 09:00:00,2017-07-10 10:00:00,3.18
3752,13,3543,3,2017-07-11,2017-07-11 09:00:00,2017-07-11 10:00:00,7.76
3753,4,562,2,2017-07-12,2017-07-12 09:00:00,2017-07-12 10:00:00,4.63
3754,11,4974,8,2017-07-13,2017-07-13 09:00:00,2017-07-13 10:00:00,2.31
3755,10,5560,1,2017-07-14,2017-07-14 09:00:00,2017-07-14 10:00:00,5.78
3756,4,9229,4,2017-07-15,2017-07-15 09:00:00,2017-07-15 10:00:00,6.57
3757,5,2481,5,2017-07-16,2017-07-16 09:00:00,2017-07-16 10:00:00,8.27
3758,16,5444,2,2017-07-17,2017-07-17 09:00:00,2017-07-17 10:00:00,3.01
3759,13,889,2,2017-07-18,2017-07-18 09:00:00,2017-07-18 10:00:00,6.89
3760,2,7161,10,2017-07-19,2017-07-19 09:00:00,2017-07-19 10:00:00,7.27
3761,14,2185,6,2017-07-20,2017-07-20 09:00:00,2017-07-20 10:00:00,5.08
3762,1,6247,2,2017-07-21,2017-07-21 09:00:00,2017-07-21 10:00:00,7.99
3763,4,5636,2,2017-07-22,2017-07-22 09:00:00,2017-07-22 10:00:00,8.52
3764,4,7034,10,2017-07-23,2017-07-23 09:00:00,2017-07-23 10:00:00,1.64
3765,12,2054,1,2017-07-24,2017-07-24 09:00:00,2017-07-24 10:00:00,7.11
3766,16,5112,5,2017-07-25,2017-07-25 09:00:00,2017-07-25 10:00:00,1.34
3767,12,8657,2,2017-07-26,2017-07-26 09:00:00,2017-07-26 10:00:00,5.59
3768,17,802,5,2017-07-27,2017-07-27 09:00:00,2017-07-27 10:00:00,6.51
3769,8,3945,2,2017-07-28,2017-07-28 09:00:00,2017-07-28 10:00:00,5.09
3770,16,3706,4,2017-07-29,2017-07-29 09:00:00,2017-07-29 10:00:00,3.31
3771,7,1342,5,2017-07-30,2017-07-30 09:00:00,2017-07-30 10:00:00,5.38
3772,13,6513,2,2017-07-31,2017-07-31 09:00:00,2017-07-31 10:00:00,7.51
3773,2,6324,3,2015-01-01,2015-01-01 09:00:00,2015-01-01 10:00:00,4.94
3774,3,5981,4,2015-01-02,2015-01-02 09:00:00,2015-01-02 10:00:00,7.39
3775,16,822,8,2015-01-03,2015-01-03 09:00:00,2015-01-03 10:00:00,5.62
3776,3,773,3,2015-01-04,2015-01-04 09:00:00,2015-01-04 10:00:00,3.82
3777,14,2614,5,2015-01-05,2015-01-05 09:00:00,2015-01-05 10:00:00,3.58
3778,17,5297,1,2015-01-06,2015-01-06 09:00:00,2015-01-06 10:00:00,7.4
3779,14,7302,1,2015-01-07,2015-01-07 09:00:00,2015-01-07 10:00:00,5.13
3780,4,1219,8,2015-01-08,2015-01-08 09:00:00,2015-01-08 10:00:00,4.66
3781,10,1051,6,2015-01-09,2015-01-09 09:00:00,2015-01-09 10:00:00,4.85
3782,9,3580,9,2015-01-10,2015-01-10 09:00:00,2015-01-10 10:00:00,7.22
3783,4,6962,9,2015-01-11,2015-01-11 09:00:00,2015-01-11 10:00:00,2.12
3784,10,232,8,2015-01-12,2015-01-12 09:00:00,2015-01-12 10:00:00,7.79
3785,18,6721,10,2015-01-13,2015-01-13 09:00:00,2015-01-13 10:00:00,2.29
3786,11,5251,7,2015-01-14,2015-01-14 09:00:00,2015-01-14 10:00:00,6.03
3787,16,8852,1,2015-01-15,2015-01-15 09:00:00,2015-01-15 10:00:00,3.13
3788,19,7929,5,2015-01-16,2015-01-16 09:00:00,2015-01-16 10:00:00,3.32
3789,19,8058,4,2015-01-17,2015-01-17 09:00:00,2015-01-17 10:00:00,3.02
3790,16,5521,8,2015-01-18,2015-01-18 09:00:00,2015-01-18 10:00:00,1.75
3791,4,539,4,2015-01-19,2015-01-19 09:00:00,2015-01-19 10:00:00,3.17
3792,10,181,1,2015-01-20,2015-01-20 09:00:00,2015-01-20 10:00:00,3.68
